0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
Q15139,-64.20562299999997,-8.196663999999988,-9.773469999999996,-63.138904000000025,1.505717999999999,-13.30879899999999,23.888070999999997,-12.080147999999982,-17.92878000000001,55.60206099999999,-8.438985999999995,-9.694337000000013,-3.610918,12.712213999999989,-6.636728000000002,4.229949999999997,20.30506300000002,-30.644943000000012,-10.261022999999994,-9.960262999999989,-1.9667389999999993,-33.75823299999999,-37.936569000000034,9.046372999999999,-9.370188,2.850219000000002,-25.489380000000008,-2.0300160000000003,0.25548399999999793,-17.84420300000002,-3.298630000000001,-41.13497300000004,3.3708710000000015,-18.873456000000026,13.441960999999997,15.699020000000012,-23.536321999999977,1.6877929999999999,9.564252000000016,-8.45723300000001,15.649370000000003,7.145123000000001,13.909633999999997,-7.193911999999997,0.7049629999999991,6.414594999999994,-24.661482999999986,1.7940079999999974,-14.459694000000004,25.85409900000001,-28.41046000000002,-26.59787600000003,25.531133999999955,-51.740675,17.298635000000015,-42.70877999999999,17.556718999999998,-12.100044,-11.035196999999997,-47.596046000000044,24.560485000000003,70.40560899999991,1.9270020000000008,3.0717710000000062,43.5875220000001,23.726958000000014,4.479374999999998,23.27691400000003,34.11549699999999,-15.066741000000004,-16.379970999999983,0.7090259999999979,7.009731000000007,18.588711000000004,-5.850351000000007,-23.467873000000004,19.15619799999999,-26.559544000000017,12.01254599999999,-22.110540999999998,-24.001138000000026,-8.728575,10.195448999999993,5.063793000000004,31.147781000000005,-22.714128,-33.68911699999999,-22.606202000000028,-30.783939000000018,26.88916400000001,11.708455,-13.67465400000002,-23.081981000000024,8.989500999999995,28.48781,11.38282000000001,-10.61420700000001,-64.87568799999998,-15.835207999999978,74.03744600000006
P57058,-52.51332099999997,-8.343369000000004,-12.337399000000007,-56.75980300000005,-4.407005999999997,-11.996793999999989,17.102432,-12.754659000000007,-9.79407400000001,43.83235799999997,-10.687741000000003,-2.4035699999999998,1.7604450000000003,19.405374000000016,-4.5200980000000035,1.5996340000000007,14.958350000000008,-21.88528100000001,-1.2103409999999997,-9.552551999999991,-2.9793039999999973,-22.20790200000001,-27.739300999999994,7.203437000000001,-4.987702000000003,0.06084200000000019,-11.482419999999994,-4.338193999999998,-2.850863000000003,-4.809167999999997,-0.34164999999999546,-34.919138999999994,-1.0711909999999996,-9.072049,7.423210000000003,5.365942999999997,-16.311518,-2.4790369999999986,8.338316000000003,2.6034849999999916,9.489594000000007,12.617378000000002,19.34581800000001,-1.420735000000001,-6.454896999999999,-3.9101169999999983,-16.98208899999999,-0.963624,-13.939546,27.39764300000001,-19.72267000000003,-20.70816000000001,20.195213000000024,-41.732978,16.49644899999998,-31.076898999999983,3.7575779999999965,-3.442376000000001,-17.519336000000028,-39.00432899999996,21.718403000000016,47.604400999999974,8.820595999999995,7.8297539999999985,28.76151699999996,17.86659999999998,1.3729859999999994,8.65466300000001,36.60447099999996,-5.6104419999999955,-10.492578000000009,-1.883455000000002,-0.32596500000000056,12.348062999999998,-3.5920100000000006,-18.997338000000017,10.555672999999974,-17.15096799999999,6.263279999999998,-17.633705000000038,-32.82738800000003,-8.162600000000001,15.016947999999998,-7.742995000000003,20.217200999999992,-26.149020999999994,-23.112025000000024,-20.182692999999986,-18.313727999999973,17.662261000000026,10.616067000000005,-15.932993999999997,-16.69817600000001,10.062009000000005,27.378924000000026,4.721930000000002,-9.972218,-46.75473699999998,-10.100996000000016,56.461674000000045
P07332,-58.203749000000016,-17.517135999999997,-9.015816000000013,-50.83626399999995,-10.85282200000001,-4.357536999999997,16.200164999999984,5.709421999999999,-24.61105099999998,62.40579299999995,-17.80398500000002,-1.9951909999999977,-5.6426289999999915,24.275570000000013,-1.416369999999999,9.518863,16.298633999999996,-29.743903000000007,-0.5892009999999961,-7.137492999999998,-14.583958,-22.000519000000008,-19.914577999999988,-4.494257000000005,-16.54496600000001,-16.19766499999997,-6.0196430000000065,-10.389564,-1.1859520000000003,-19.945971000000025,7.885598000000004,-60.354282000000005,-21.147215,-13.564086000000012,8.870612999999997,7.620245999999998,-17.995272000000014,-5.085096,12.499334999999993,13.22752499999999,5.545422000000011,7.9871289999999915,26.97947800000001,-13.572810999999998,8.932855999999989,5.157772999999991,-21.35997299999998,8.299755000000005,-18.020220999999985,24.46068000000002,-21.26366500000006,-17.927719000000007,12.516291000000004,-45.06668800000003,19.127682000000007,-31.74838299999996,3.1903010000000016,5.043664000000007,-16.900270999999986,-49.79882499999996,21.827016,68.330065,8.710389999999999,17.820825000000003,31.285731999999978,14.478323000000001,9.35423599999999,5.195023000000002,34.84874600000003,0.5246889999999994,-19.811849999999993,14.720513000000023,3.9502949999999966,10.181518000000015,2.2166540000000023,-24.427883999999974,26.36189,-18.850872000000003,-0.8672080000000009,-23.04342700000001,-28.660528999999965,-4.1282619999999985,26.295677000000037,0.5915019999999992,25.59456600000001,-27.73043900000006,-41.29782699999998,-17.101839000000012,-33.30375200000003,30.726578999999973,26.751533000000016,-14.558669,-4.262935000000001,2.4981819999999977,44.97670399999996,12.378198000000001,-19.550417,-32.180088000000026,-20.49286400000001,50.03762600000003
Q15303,-74.3984769999999,-2.518581000000003,-25.879967999999977,-88.33048999999995,11.079100999999996,-6.238870999999997,22.654683000000023,-26.431768000000023,-47.48179199999997,76.56132699999996,2.477311000000009,-7.505753999999994,-5.204169,21.702983000000014,-8.640156000000003,13.375175000000024,29.469867,-41.08172199999994,-4.618494000000009,-24.658649999999962,8.698397999999992,-37.44705600000004,-64.56048399999995,12.882883999999978,-7.405923999999993,3.1076690000000133,-43.90224299999996,-11.795780999999996,-5.404807000000009,-8.807136999999999,-0.12262800000000343,-81.55915900000015,21.149602999999964,-20.783928000000028,33.81274299999997,17.307230999999963,-38.39928599999997,6.497772999999999,19.08511500000002,-27.825430000000022,14.887830999999995,27.134603000000023,22.892155999999993,-26.598652000000012,-4.128511000000002,10.197277999999994,-52.55633899999998,-2.9217300000000006,-28.667219000000017,37.246819000000045,-41.56884500000005,-45.46718900000003,38.066017999999964,-73.22682300000014,32.89840800000005,-73.51405300000012,18.013393000000004,-20.222336999999957,-30.62224100000001,-78.95607699999994,20.52678500000002,97.15519299999997,12.939144999999993,-9.280527999999997,67.36608799999989,37.96459299999997,-18.14502299999997,30.885355999999987,49.57044399999997,-20.088094999999996,-27.275426999999997,-2.7877570000000023,15.049396000000016,26.69698300000001,-10.054517000000002,-49.16766999999991,31.338724999999947,-39.40084599999997,14.071402999999986,-24.826363000000036,-35.87973599999998,-0.4400250000000001,22.443724999999976,4.094502000000008,24.83504599999997,-37.86577899999998,-37.57252499999992,-29.942999999999984,-32.487429000000006,40.89011499999997,-11.57942400000002,-13.532787000000015,-40.42828799999999,6.290334999999999,54.704242999999984,26.01618300000002,-19.848041000000006,-85.87773699999995,-25.63261400000003,112.87901399999994
Q32MK0,-68.65758400000009,-10.255045000000004,-4.303236000000002,-57.796051999999996,-16.17103400000001,-8.73121199999999,19.17650700000001,-7.423168,-14.931015000000011,71.10454199999998,-5.047641,-26.148996999999948,0.7851590000000007,18.182657999999993,7.839986000000003,-1.7525889999999995,3.4952030000000014,-27.643895000000025,9.175877999999999,4.312954000000002,-4.995488999999998,-27.744720000000015,-22.88462100000001,4.260120000000001,-5.585723,-4.972870000000001,-18.856091000000006,-2.2168719999999977,-12.714504999999967,-8.407330999999997,2.006789999999995,-48.998358000000046,-11.850422000000009,-15.099460999999998,5.5419499999999955,6.349739000000003,-12.807736999999982,-14.314415999999996,23.877307999999996,8.386185,12.284316999999994,16.937996999999992,19.621140999999973,-10.427094999999998,-10.42201800000001,-6.73371500000001,-19.09586200000001,5.611106000000003,-30.665989000000014,19.539156000000016,-3.9020450000000015,-31.676425000000027,13.019771000000008,-52.01210899999999,29.452788,-36.27585499999999,1.9494500000000021,8.177125999999985,-8.239306,-43.346944000000036,37.53728600000006,67.01137199999997,-8.74367900000001,22.490177999999982,16.24201799999998,29.786846000000015,1.8455860000000026,5.491755999999995,36.392355999999985,-5.401785999999998,-23.345427999999995,2.724538999999998,2.936151999999995,24.714538999999984,-27.62213300000001,-16.105926000000004,16.708153999999972,-25.10440400000002,-0.498013,-15.390035000000001,-22.778248000000026,-9.248903999999996,8.607292999999999,-9.949963000000006,24.650274000000024,-22.772864000000006,-28.908347000000056,-1.789475000000001,-24.62212700000002,12.93789600000002,14.743507000000017,-31.72521400000002,-14.90996900000002,21.819144999999956,41.52338199999999,16.437893000000006,-9.767450000000007,-44.02732099999996,-15.848484000000004,54.602383
Q9Y2I7,-135.62864000000016,-36.98922200000003,-39.77611699999995,-148.21917400000027,-8.814452999999993,-36.61197600000003,49.18211800000005,-42.490541000000015,-37.05086400000005,129.38067099999992,-33.02716399999997,12.770774000000014,1.7715450000000006,43.545564999999954,-6.472412000000006,13.936482000000039,64.65189900000011,-62.62298500000003,-41.10815099999994,-42.18815400000004,-15.539216999999999,-57.98416800000008,-89.2530909999999,22.84105999999995,-31.462036999999984,-5.574510000000007,-42.024695000000015,-21.76827700000001,-1.423764000000003,-45.378251999999875,4.526680999999991,-111.37373099999986,-28.469135999999967,-36.51951399999998,36.39160800000007,38.500571000000036,-52.48712200000004,8.947436,26.046491000000024,-22.82874000000004,35.45281500000002,40.29935600000001,42.86921800000007,-20.35678399999998,-0.3648040000000077,13.61482899999996,-54.85745400000003,5.204897000000002,-27.658598999999956,68.44750599999998,-52.354374999999955,-35.18916700000001,51.36738099999992,-117.98675999999992,34.700676999999935,-92.12468000000001,38.89181999999996,-20.695898000000053,-42.52288300000006,-125.85683200000003,46.8485379999999,144.81288099999986,16.881973000000013,10.538180000000024,108.44693399999974,50.437020000000075,5.794533999999997,41.44337400000002,82.36601299999985,-26.398950999999983,-18.61518699999997,-7.236784000000009,-9.123299999999983,32.62670899999999,-4.8328359999999995,-66.98553400000002,64.51284300000003,-52.563841000000075,16.87398800000002,-49.10323799999998,-98.53145800000019,-24.671328000000084,38.66402499999999,1.7606670000000018,69.56419399999994,-64.721518,-55.4152839999998,-81.00073600000007,-82.49066300000005,77.82442899999992,42.77312000000009,-21.429841000000007,-35.678538000000025,8.903680000000001,87.39506300000001,20.558848999999984,-33.08757300000001,-148.121853,-43.39799899999989,138.7055249999998
O14757,-31.302414999999986,-2.0127010000000007,-1.9650950000000003,-33.819516,4.149222999999999,-5.377497000000003,16.255629000000003,-7.879319000000006,-11.902474999999999,24.10102199999999,-3.5593730000000012,-3.861997,-4.0611900000000025,7.819967999999997,-3.919944999999999,3.7372889999999974,16.803131999999998,-19.645310000000013,-6.725402000000004,-10.650737999999997,3.775815000000001,-9.42589100000001,-19.459439999999972,1.770966999999999,-6.324728,2.1284470000000013,-7.8272529999999945,-7.460804999999999,-1.5645879999999994,-7.9041609999999975,-3.7315170000000037,-26.56687199999999,4.009725000000003,-7.592463000000003,12.173220999999986,7.333329000000008,-8.193394999999999,2.508528999999998,3.1752139999999986,-3.7010680000000042,5.0324269999999975,4.524557000000004,8.966325000000005,-6.448235000000008,2.3549000000000015,7.563924999999996,-10.015512000000014,-4.181731000000002,-4.374402000000002,12.971337000000021,-12.315298000000002,-9.232985999999999,18.234673999999988,-29.36146800000001,14.283998999999994,-23.42494099999998,3.4518890000000013,-5.053134999999998,-5.209066999999999,-33.93610000000002,10.938778000000006,31.535356999999987,6.548103999999999,1.1857120000000012,24.55840799999999,13.018897000000006,1.9656059999999989,14.38155,15.782072999999983,-14.299223999999997,-3.5607610000000007,-1.2984419999999999,-0.04291099999999995,8.842944000000001,3.7663779999999996,-15.621516999999981,13.232687000000004,-7.867488999999995,-1.5729680000000021,-11.930507999999989,-19.148098,-1.2987699999999993,6.410196999999996,0.7421700000000009,18.095555999999995,-11.938995999999992,-15.122320999999992,-14.379072000000011,-14.388321,16.241330999999995,0.16430100000000009,-6.289648000000003,-9.117999000000003,-3.1226609999999986,14.814365000000002,2.176167000000001,-8.927112999999997,-33.65008999999999,-4.167364000000001,35.928757000000026
P20594,-81.401764,-10.454328000000013,4.288449000000004,-68.08285499999995,-7.349406999999969,-0.41347299999999915,26.860406999999935,-10.784691000000002,-13.769571999999997,73.84683699999997,-17.12038100000001,-13.428549999999989,-12.051659000000006,21.634567,0.09617099999999898,3.4622479999999998,15.085999999999995,-33.99728200000005,5.558927999999984,-10.196576999999992,-11.659661999999996,-43.306417999999915,-35.20998700000002,0.3661150000000018,-11.499168999999995,-11.927157999999997,-13.064482000000016,-6.801579000000004,-6.081801999999997,-14.87262399999999,-2.3507990000000016,-62.182065000000016,3.985731999999999,-17.08741500000002,23.653682000000014,15.895442999999997,-44.831317000000034,-5.536811,19.713882000000005,-4.6679669999999955,20.889200000000013,16.579591000000008,29.507196999999977,-11.51409,1.5523469999999995,5.788997999999997,-21.901824000000012,-0.5466269999999978,-20.989049999999995,19.902762000000042,-26.902185000000042,-33.93038699999995,26.540110000000016,-56.970516000000025,28.28,-52.306035999999956,10.588653000000003,8.502672000000004,-18.599939000000035,-57.92841899999999,18.626916000000012,77.6273490000001,-4.744197000000003,22.486668999999992,33.904856999999936,22.659000000000002,7.464226,29.54051999999999,32.195964000000025,-18.675651000000013,-25.623669999999986,-2.0802770000000015,-3.5303880000000043,7.043252000000004,-11.635911999999998,-28.111809000000004,22.981160999999997,-22.574388000000017,15.907966999999983,-17.478423999999997,-17.04628100000001,1.0637510000000028,30.46503899999997,12.023367999999978,28.596351,-31.950353000000003,-42.090072000000056,-2.7042419999999976,-32.67435099999997,18.933234999999986,22.702684999999974,-42.20191500000003,-30.707276000000004,10.840044999999998,38.204741000000034,7.741948000000008,-20.054281000000003,-44.53536200000003,-30.42566499999997,82.81302099999998
Q08345,-73.91306799999997,-13.498466999999986,-4.314487999999999,-67.774921,-10.606141,-1.5440380000000014,16.757521,-3.501490000000002,-17.97330099999999,65.36471100000013,-14.120098999999989,-17.218075000000006,-0.5353300000000014,21.607938999999988,4.185712000000006,-3.9207010000000033,10.498288999999996,-32.91891399999997,15.750678000000002,1.590810000000002,-2.674363000000001,-35.23892000000003,-25.894453,5.6327950000000016,-21.20483700000001,-24.673275999999998,-19.139938999999963,-3.563497999999995,-13.214790000000017,-5.474330999999996,12.674934999999993,-55.66227300000007,5.622846000000007,-21.645078,18.534346,10.466817,-42.04524200000003,-6.475412999999994,31.836113999999966,-3.1586630000000007,20.14387899999999,16.571505000000005,29.115226999999972,-8.440612999999997,-3.846906000000008,-1.163070000000002,-22.646335999999998,9.277058999999994,-27.513996,15.653397000000028,-20.253030999999986,-42.94252500000006,10.508492999999994,-58.53041999999995,18.990495000000042,-36.95794500000004,1.5153840000000007,-0.38751299999999983,-14.266260000000004,-34.81679900000006,35.31871799999998,80.3923539999999,-14.49304499999998,17.89266099999999,26.231794999999977,20.895072000000013,-8.476491000000001,9.746298,44.12134900000003,1.5838450000000002,-31.970590000000005,-4.509595000000005,-0.9621009999999989,15.932595000000015,-25.46485399999999,-25.42763300000001,8.340395000000006,-34.68545400000001,1.1687569999999996,-11.935844999999986,-21.95950500000002,-3.3377639999999955,36.513554000000056,7.650338000000003,23.204402999999992,-30.875841000000015,-26.631205,-0.7601050000000042,-6.418251000000003,11.304249999999987,13.125177999999993,-35.82075899999995,-33.706032000000036,23.715743,36.188334999999974,16.352536000000008,-16.490605,-56.12751599999996,-25.92855300000004,68.91388700000003
P29597,-92.75633199999992,-13.115054000000008,-17.913901,-75.8777759999999,-5.387197000000004,0.6448060000000017,25.556897999999993,-9.974966000000009,-23.996296999999995,87.95086699999993,-10.93687900000001,-21.510996999999982,-7.978202999999999,33.23839999999998,-5.313370000000004,-1.3484490000000062,23.56950800000001,-39.06484600000007,13.350626000000004,-4.699214999999987,-7.151464999999996,-47.72416,-40.01610600000007,7.454109999999994,-13.276017000000005,-16.651763,-26.90722199999999,-0.3972949999999976,-5.857267000000008,-13.656682000000004,4.697451999999995,-77.50439800000004,-8.65242000000002,-18.009342000000004,27.972788999999953,14.025936999999987,-42.61525800000002,0.24818200000000035,29.200427999999945,-5.772555000000002,16.850542999999977,9.947966999999991,32.19690499999998,-21.15510899999999,11.260584999999999,1.0839869999999985,-29.732670000000002,2.786786999999998,-32.74536800000004,23.967364999999997,-30.212272000000002,-36.72046799999998,14.100548999999999,-62.23382899999988,33.71784900000001,-57.603002999999966,5.970653000000002,-7.781664999999998,-33.38962800000005,-58.21634200000006,36.819921000000015,99.45774800000004,-4.860934999999997,16.613083999999958,36.650277000000024,32.038029,-1.8960199999999978,19.484903999999986,48.62386400000003,-12.412930999999999,-38.55489400000003,-0.2239280000000005,0.20441899999999982,14.346981000000008,-25.614694000000018,-38.195606000000005,27.912257000000004,-35.307924000000064,9.133736000000022,-19.483308999999974,-26.527697999999955,3.5480230000000037,34.93116399999996,12.299153999999998,24.652273999999995,-33.84196300000002,-38.66820199999999,-9.075066999999988,-26.82970199999999,37.067682999999974,23.93087600000003,-32.53487600000001,-27.832801000000014,21.23865600000001,50.774187999999995,18.54982599999998,-15.081857000000008,-66.15314199999997,-35.19631899999998,92.35988199999994
